0	-889.0
1	-1464.0
2	-1327.8333333333333
3	-1273.5
4	-1111.5
5	-1019.1666666666666
6	-918.5
7	-898.6875
8	-826.11111111111109
9	-776.5
10	-728.36363636363637
11	-695.04166666666663
12	-668.53846153846155
13	-644.10714285714289
14	-625.39999999999998
15	-612.59375
16	-590.70588235294122
17	-571.13888888888891
18	-552.36842105263156
19	-535.02499999999998
20	-517.57142857142856
21	-505.72727272727275
22	-493.13043478260869
23	-480.39583333333331
24	-469.92000000000002
25	-461.73076923076923
26	-452.11111111111109
27	-442.08928571428572
28	-434.39655172413791
29	-427.08333333333331
30	-419.69354838709677
31	-412.625
32	-406.030303030303
33	-399.83823529411762
34	-394.05714285714288
35	-388.68055555555554
36	-383.44594594594594
37	-378.56578947368422
38	-373.93589743589746
39	-369.5
40	-365.20731707317071
41	-361.07142857142856
42	-357.24418604651163
43	-353.60227272727275
44	-350.11111111111109
45	-346.73913043478262
46	-343.5
47	-340.39583333333331
48	-337.32653061224488
49	-334.52999999999997
50	-331.71568627450978
51	-329.10576923076923
52	-326.58490566037733
53	-324.15740740740739
54	-321.81818181818181
55	-319.58035714285717
56	-317.40350877192981
57	-315.30172413793105
58	-313.29661016949154
59	-311.33333333333331
60	-309.44262295081967
61	-307.53225806451616
62	-305.76984126984127
63	-304.0546875
64	-302.33076923076925
65	-300.72727272727275
66	-299.14179104477614
67	-297.58823529411762
68	-296.09420289855075
69	-294.6357142857143
70	-293.23239436619718
71	-291.86111111111109
72	-290.51369863013701
73	-289.20945945945948
74	-287.90666666666669
75	-286.67105263157896
76	-285.45454545454544
77	-284.28205128205127
78	-283.1645569620253
79	-282.07499999999999
80	-280.96913580246911
81	-279.88414634146341
82	-278.81325301204816
83	-277.77976190476193
84	-276.77647058823527
85	-275.80813953488371
86	-274.83333333333331
87	-273.93181818181819
88	-273.0168539325843
89	-272.12777777777779
90	-271.23626373626371
91	-270.36956521739131
92	-269.52688172043008
93	-268.70212765957444
94	-267.89473684210526
95	-267.10416666666669
96	-266.32474226804123
97	-265.57142857142856
98	-264.82323232323233
99	-264.10500000000002
100	-263.39108910891088
101	-262.70588235294116
102	-262.03883495145629
103	-261.36538461538464
104	-260.70952380952383
105	-260.05188679245282
106	-259.40654205607478
107	-258.77314814814815
108	-258.16513761467888
109	-257.56363636363636
110	-256.96846846846847
111	-256.37946428571428
112	-255.80973451327435
113	-255.21052631578948
114	-254.65217391304347
115	-254.0905172413793
116	-253.57264957264957
117	-253.07203389830508
118	-252.53781512605042
119	-252.02500000000001
120	-251.52479338842974
121	-251.03278688524591
122	-250.54471544715446
123	-250.20161290322579
124	-249.74000000000001
125	-249.28174603174602
126	-248.8228346456693
127	-248.375
128	-247.93410852713177
129	-247.50769230769231
130	-247.07633587786259
131	-246.65530303030303
132	-246.23684210526315
133	-245.83208955223881
134	-245.47037037037038
135	-245.10661764705881
136	-244.71532846715328
137	-244.36231884057972
138	-244.00719424460431
139	-243.65714285714284
140	-243.23049645390071
141	-242.86619718309859
142	-242.32517482517483
143	-242.22569444444446
144	-241.68620689655174
145	-241.13698630136986
146	-240.95578231292518
147	-240.78716216216216
148	-240.4731543624161
149	-240.22666666666666
150	-239.72185430463577
151	-239.20723684210526
152	-239.0392156862745
153	-238.56818181818181
154	-238.31935483870967
155	-237.83333333333334
156	-237.35031847133757
157	-237.10759493670886
158	-236.83647798742138
159	-236.578125
160	-236.36024844720498
161	-235.89814814814815
162	-235.67791411042944
163	-235.21646341463415
164	-234.95454545454547
165	-234.5512048192771
166	-234.12874251497007
167	-233.70833333333334
168	-233.33136094674558
169	-233.17941176470589
170	-232.80409356725147
171	-232.67441860465115
172	-232.52023121387282
173	-232.34195402298852
174	-231.95714285714286
175	-231.88068181818181
176	-231.64971751412429
177	-231.43539325842696
178	-231.24581005586592
179	-230.88333333333333
180	-230.707182320442
181	-230.33516483516485
182	-230.18032786885246
183	-229.8233695652174
184	-229.63783783783785
185	-229.26075268817203
186	-228.92245989304814
187	-228.77659574468086
188	-228.42857142857142
189	-228.09210526315789
190	-227.75130890052355
191	-227.65104166666666
192	-227.50777202072538
193	-227.36855670103094
194	-227.22307692307692
195	-227.07397959183675
196	-226.91878172588832
197	-226.59090909090909
198	-226.4321608040201
199	-226.35249999999999
200	-45286.656716417907
201	-45290.198019801981
202	-45292.618226600986
203	-45294.213235294119
204	-45298.780487804877
205	-45299.830097087375
206	-45301.350241545893
207	-45303.149038461539
208	-45305.098086124402
209	-45306.81904761905
210	-45311.661137440758
211	-45312.976415094337
212	-45313.776995305161
213	-45314.70327102804
214	-45316.174418604649
215	-45317.1875
216	-45318.682027649767
217	-45320.068807339449
218	-45321.009132420091
219	-45322.156818181815
220	-45324.497737556558
221	-45325.747747747744
222	-45327.201793721972
223	-45328.042410714283
224	-45329.406666666669
225	-45330.373893805307
226	-45331.1563876652
227	-45331.63815789474
228	-45332.093886462884
229	-45332.547826086957
230	-45333.194805194806
231	-45333.838362068964
232	-45334.474248927036
233	-45335.061965811969
234	-45335.493617021275
235	-45335.91525423729
236	-45336.440928270044
237	-45337.470588235294
238	-45338.167364016736
239	-45339.058333333334
240	-45339.497925311203
241	-45339.88636363636
242	-45340.666666666664
243	-45341.038934426229
244	-45341.410204081636
245	-45341.780487804877
246	-45342.13765182186
247	-45342.504032258068
248	-45342.857429718875
249	-45343.207999999999
250	-45343.561752988047
251	-45343.900793650791
252	-45344.23122529644
253	-45344.559055118109
254	-45344.901960784315
255	-45345.23828125
256	-45345.585603112842
257	-45345.910852713176
258	-45346.249034749031
259	-45346.573076923079
260	-45346.885057471263
261	-45347.127862595422
262	-45347.441064638784
263	-45347.77462121212
264	-45348.092452830191
265	-45348.336466165412
266	-45348.655430711609
267	-45348.891791044778
268	-45349.204460966546
269	-45349.51666666667
270	-45349.824723247235
271	-45350.134191176468
272	-45350.435897435898
273	-45350.620437956204
274	-45350.821818181816
275	-45351.155797101448
276	-45351.43682310469
277	-45351.607913669068
278	-45351.784946236556
279	-45352.064285714288
280	-45352.256227758007
281	-45352.526595744683
282	-45352.809187279148
283	-45353.07746478873
284	-45353.357894736844
285	-45353.631118881116
286	-45353.890243902439
287	-45354.420138888891
288	-45354.683391003462
289	-45354.943103448277
290	-45355.108247422679
291	-45355.417808219179
292	-45355.674061433449
293	-45355.923469387752
294	-45356.179661016948
295	-45356.65033783784
296	-45356.89730639731
297	-45357.092281879195
298	-45357.337792642138
299	-45357.771666666667
300	-45358.013289036542
301	-45358.344370860927
302	-45358.580858085807
303	-45359.241776315786
304	-45359.729508196724
305	-45360.137254901958
306	-45360.389250814333
307	-45360.639610389611
308	-45360.87055016181
309	-45361.09193548387
310	-45361.491961414788
311	-45361.926282051281
312	-45362.309904153357
313	-45362.72133757962
314	-45363.114285714284
315	-45363.490506329115
316	-45364.03470031546
317	-45364.411949685535
318	-45364.804075235108
319	-45365.203125
320	-45365.638629283487
321	-45366.122670807454
322	-45366.496904024767
323	-45366.898148148146
324	-45367.290769230771
325	-45367.667177914111
326	-45368.056574923547
327	-45368.481707317071
328	-45368.817629179328
329	-45369.093939393941
330	-45369.287009063446
331	-45369.480421686749
332	-45369.668168168166
333	-45369.84580838323
334	-45370.035820895522
335	-45370.220238095237
336	-45370.396142433237
337	-45370.542899408283
338	-45370.949852507372
339	-45371.126470588235
340	-45371.439882697945
341	-45371.609649122809
342	-45371.78717201166
343	-45372.101744186046
344	-45372.405797101448
345	-45372.776011560694
346	-45372.952449567725
347	-45373.114942528737
348	-45373.275071633238
349	-45373.431428571428
350	-45373.753561253565
351	-45374.046875
352	-45374.328611898018
